801,伯灵顿百货(BURLINGTON STORES)
802,NEXPOINT REAL ESTATE FINANCE
803,CHEMUNG FINANCIAL
804,BUSINESS FIRST BANCSHARES
805,MAKEMYTRIP
806,海德思哲服务
807,JACKSON FINANCIAL
808,汽车一组
809,箭牌金融
810,格蒂房地产
811,NATWEST
812,HANOVER BANCORP
813,布鲁克菲尔德公共建设
814,马赛里奇房产(MACERICH)
815,加拿大帝国商业银行
816,华利安投行
817,ESAB
818,NEOVOLTA
819,INTERNATIONAL GENERAL INSURANCE
820,哈特兰金融
821,PRO-DEX
822,EAGLE MATERIALS
823,NCINO
824,EASTERN BANKSHARES
825,PARAMOUNT GLOBAL
826,FNB PA
827,探索金融服务
828,ORANGE COUNTY BANCORP
829,穆勒水务
830,信也科技
831,BOISE CASCADE
832,KENNEDY-WILSON
833,BADGER METER
834,FOUR CORNERS PROPERTY TRUST
835,道明尼资源(DOMINION)
836,GOOSEHEAD INSURANCE
837,美洲国家水务
838,METROCITY BANKSHARES
839,花岗岩建筑
840,ONEMAIN HOLDINGS
841,PAR TECHNOLOGY
842,ENERPAC TOOL
843,CLEARWAY ENERGY-C
844,伊格尔矿业
845,EMBRAER
846,IMPINJ
847,COGENT COMMUNICATIONS
848,GATES INDUSTRIAL
849,邓白氏
850,OMEGA HEALTHCARE INVESTORS
851,AERCAP
852,INNODATA
853,埃塞克斯信托(ESSEX PROPERTY)
854,艾伦建材
855,PIERIS PHARMACEUTICALS
856,詹姆斯金融银行
857,CATALENT
858,COLLIERS INTERNATIONAL
859,BEL FUSE-A
860,NVR
861,BRIGHTVIEW
862,HASHICORP
863,BRIGHTSPHERE INVESTMENT
864,CHOICEONE FINANCIAL SERVICES
865,GAMBLING.COM
866,LIFE TIME
867,格拉德斯通商业
868,CF BANKSHARES
869,FREEDOM HOLDING
870,罗宾逊全球物流
871,曼哈顿联合软件(MANHATTAN ASSOCIATES)
872,CVB金融
873,FS CREDIT OPPORTUNITIES
874,ATLANTICUS
875,ASSOCIATED CAPITAL
876,AXOS FINANCIAL
877,企业财务服务
878,PIONEER BANCORP
879,CATALYST PHARMACEUTICALS
880,林肯国民(LINCOLN NATIONAL)
881,艾奥特
882,班克金融
883,OOMA
884,STRIDE
885,BRIDGELINE DIGITAL
886,GLAUKOS
887,GENIUS SPORTS
888,LUXFER
889,GEN DIGITAL
890,马库斯
891,百老汇金融
892,CARGURUS
893,MAPLEBEAR
894,吉登运动服
895,BYLINE BANCORP
896,卡莱尔伙伴(CARLISLE COMPANIES)
897,埃克斯资本(AXIS CAPITAL)
898,西北管道
899,英飞朗
900,前线通信(FRONTIER COMMUNICATIONS)
901,HNI
902,CNA金融
903,印度工业信贷投资银行
904,ELECTROCORE
905,ELLINGTON CREDIT
906,IF BANCORP
907,MR. COOPER
908,DORMAN PRODUCTS
909,五点控股
910,杜科蒙
911,康塞科
912,天弘科技
913,DYNAGAS LNG PARTNERS
914,APPLIED THERAPEUTICS
915,安美瑞普
916,OGE能源
917,奥莱利汽车(O REILLY AUTOMOTIVE)
918,CARRIAGE SERVICES
919,花旗集团(CITIGROUP)
920,KAROOOOO
921,CYBERARK SOFTWARE
922,KONTOOR BRANDS
923,高乐氏(CLOROX)
924,BAYCOM
925,ADS-TEC ENERGY PUBLIC
926,CAPITAL BANCORP
927,公积金金融服务
928,家得宝(HOME DEPOT)
929,ACI环球
930,健康流科技
931,宾州中部银行
932,KENON
933,MPLX
934,肯纳金属
935,LAZARD
936,FOX
937,卡姆登物业信托
938,ASURE SOFTWARE
939,东方金融
940,康宁(CORNING)
941,艺电(ELECTRONIC ARTS)
942,景顺集团(INVESCO)
943,吉利德科学(GILEAD SCIENCES)
944,第一万通金控
945,ONE LIBERTY PROPERTIES
946,阿伯房地产信托
947,MARKEL
948,CB FINANCIAL SERVICES
949,制造商和贸易商银行(M&T BANK)
950,GUIDEWIRE SOFTWARE
